CODE,LOCATIONNAME,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,ISPENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,X,Y
7888625561509723766,Cuatro Caminos,431000,150,6,3,Second hand / Unknown,0,0,0,0,0,440409,4478504
9223372036854775807,Chueca-Justicia,885000,190,4,2,Second hand / Good state,0,0,0,0,1,440747,4475417
9223372036854775807,Mirasierra,710000,165,4,3,Second hand / Good state,0,0,0,1,1,440413,4482865
9223372036854775807,Canillas,260000,65,1,1,Second hand / Unknown,0,0,0,0,1,446231,4479634
8095367579626994793,Castellana,2740000,300,4,5,New development,0,0,0,1,1,441909,4476188
9223372036854775807,Quintana,200000,75,1,1,Second hand / Good state,0,1,0,0,1,444759,4476146
9223372036854775807,Canillejas,184000,80,3,1,Second hand / Good state,0,0,0,0,0,448121,4476728
9039618251224512174,Sol,462000,70,2,2,Second hand / Good state,0,0,0,0,1,440168,4474201
827565553132433968,Almagro,1416000,210,3,4,Second hand / Good state,0,0,0,0,1,440924,4475759
9223372036854775807,El Viso,2477000,365,5,5,Second hand / Needs reformation,0,0,1,0,1,441847,4477909
8125994071775354027,Casco Histórico de Vallecas,141000,65,0,1,Second hand / Good state,1,0,0,0,1,447153,4469425
9223372036854775807,Ibiza,654000,135,4,2,Second hand / Good state,0,0,0,0,1,442720,4474651
1085567402075660569,Malasaña-Universidad,761000,150,1,2,Second hand / Good state,0,0,0,0,1,440475,4475186
6434745300504209869,Montecarmelo,589000,140,3,2,Second hand / Good state,0,0,0,1,1,440949,4483869
7004111380532975059,Gaztambide,590000,140,3,2,Second hand / Good state,0,0,0,0,1,439541,4476484
9223372036854775807,Recoletos,5389000,650,5,2,Second hand / Needs reformation,0,0,0,0,1,441776,4474871
7537941539432355396,Gaztambide,1424000,530,8,4,Second hand / Needs reformation,0,0,0,0,1,439204,4476739
9223372036854775807,Gaztambide,239000,55,2,1,Second hand / Good state,0,0,0,0,1,439192,4476363
9223372036854775807,San Andrés,171000,160,4,2,Second hand / Good state,0,0,0,0,1,440514,4464923
4922763012262710318,Prosperidad,311000,90,3,2,Second hand / Good state,0,0,0,0,1,442878,4476955
8107899844356507036,Cuzco-Castillejos,314000,110,2,2,Second hand / Good state,0,0,0,0,1,441077,4479192
9223372036854775807,Cuzco-Castillejos,456000,120,4,2,Second hand / Good state,0,0,0,0,1,440722,4478944
4088106838430123245,Recoletos,886000,65,1,1,Second hand / Good state,0,1,0,0,1,441730,4474804
9223372036854775807,Acacias,341000,85,3,1,Second hand / Good state,0,0,0,0,1,440400,4472316
4457313450498515606,Montecarmelo,411000,90,2,2,Second hand / Good state,0,0,0,1,1,441230,4484283
2451839307711118724,Puerta Bonita,124000,125,4,2,Second hand / Good state,0,0,0,0,1,437511,4469746
3358867863641131002,Quintana,208000,85,2,2,Second hand / Good state,0,0,0,0,0,445679,4476580
9223372036854775807,Vallehermoso,584000,130,3,2,Second hand / Needs reformation,0,0,0,0,1,439677,4476776
1045614545967763249,Quintana,132000,60,2,1,Second hand / Good state,0,0,0,0,0,445493,4476685
9223372036854775807,Entrevías,104000,70,3,2,Second hand / Good state,0,0,0,0,0,442694,4470173
5493194594434483938,Nuevos Ministerios-Ríos Rosas,394000,60,2,1,Second hand / Needs reformation,0,0,0,0,1,440670,4477270
4721972541560725814,Ventilla-Almenara,535000,160,4,2,Second hand / Good state,0,0,1,1,1,441050,4480203
9223372036854775807,Gaztambide,2519000,385,4,3,Second hand / Good state,0,0,0,1,1,439168,4476665
9223372036854775807,Cuatro Caminos,574000,130,5,2,Second hand / Needs reformation,0,0,0,0,1,440539,4478423
8373029100260370242,Cuatro Caminos,193000,60,2,1,Second hand / Needs reformation,0,0,0,0,0,440545,4477808
9223372036854775807,San Diego,116000,65,3,1,Second hand / Good state,0,0,0,0,0,443523,4470531
9223372036854775807,Sol,619000,90,2,1,Second hand / Needs reformation,0,0,0,0,1,439898,4474216
4624160774600852102,San Isidro,168000,90,3,2,Second hand / Needs reformation,0,0,0,0,0,437936,4472010
9223372036854775807,Sanchinarro,643000,125,3,2,Second hand / Good state,0,1,0,1,1,444430,4482538
4696760943547902018,Valdebebas - Valdefuentes,449000,95,2,2,Second hand / Good state,0,0,0,1,1,447168,4482917
8779946135395197040,Numancia,155000,80,2,1,Second hand / Good state,0,0,0,0,1,443670,4472270
9223372036854775807,Ambroz,148000,65,3,1,Second hand / Unknown,0,0,0,0,1,448327,4473255
9223372036854775807,Salvador,787000,190,4,3,Second hand / Good state,0,0,0,1,1,446485,4477494
5520886834511273995,Cuatro Caminos,189000,35,1,1,Second hand / Good state,0,0,0,0,1,440450,4477574
9223372036854775807,Chopera,387000,90,3,1,Second hand / Good state,0,0,0,0,1,440690,4472369
8045797064381924747,Nueva España,1603000,260,4,3,Second hand / Good state,0,0,0,0,1,441880,4478909
3618086449284013093,Sanchinarro,421000,105,2,2,Second hand / Good state,0,0,0,1,1,444061,4482671
9223372036854775807,Cuatro Caminos,275000,55,2,1,Second hand / Good state,0,0,0,0,1,440642,4477790
9223372036854775807,Malasaña-Universidad,594000,110,3,2,Second hand / Good state,0,0,0,0,1,440235,4475504
5348251205097066130,San Andrés,69000,60,3,1,Second hand / Needs reformation,0,0,0,0,0,439878,4466735
7577744476990354574,Nuevos Ministerios-Ríos Rosas,773000,185,3,2,Second hand / Needs reformation,0,0,0,0,1,440866,4476758
9223372036854775807,Tres Olivos - Valverde,200000,70,3,1,Second hand / Good state,0,0,0,0,1,441315,4482875
8161214679904586096,Puerta del Ángel,633000,165,5,3,Second hand / Good state,0,0,0,0,1,438471,4474086
567968272437465836,San Andrés,154000,95,2,1,Second hand / Good state,0,0,0,0,1,439816,4466761
9223372036854775807,San Isidro,338000,160,2,2,Second hand / Good state,0,1,0,0,1,438909,4472020
9223372036854775807,Trafalgar,197000,45,2,1,Second hand / Good state,0,0,0,0,1,440498,4475899
4910577394335742983,Chueca-Justicia,387000,75,1,1,Second hand / Good state,0,0,0,0,1,441276,4475007
2437915102131341539,Adelfas,428000,95,3,2,Second hand / Good state,0,0,0,1,1,442801,4472207
9223372036854775807,Lista,1374000,170,4,4,Second hand / Good state,0,0,0,0,1,442544,4476319
9223372036854775807,Mirasierra,812000,190,4,3,Second hand / Good state,0,0,0,1,1,439891,4483318
3485753478524934203,Ciudad Universitaria,342000,55,1,1,Second hand / Needs reformation,0,0,0,0,1,439374,4477630
7121110418332575694,Moscardó,238000,100,4,1,Second hand / Good state,0,0,0,0,1,439894,4471194
9223372036854775807,Vista Alegre,152000,75,1,1,Second hand / Good state,0,0,0,0,0,437239,4471060
3868004590048136441,Concepción,427000,125,6,2,Second hand / Good state,0,0,0,0,1,444777,4476525
8792805985812629512,Cuatro Caminos,897000,180,5,3,Second hand / Needs reformation,0,0,0,0,1,440997,4477719
9223372036854775807,Ventas,145000,60,2,1,Second hand / Good state,0,0,0,0,0,445016,4475726
9223372036854775807,Pilar,199000,55,2,1,Second hand / Good state,0,0,0,0,1,439506,4480433
9223372036854775807,Lavapiés-Embajadores,117000,10,0,1,Second hand / Good state,1,0,0,0,0,440495,4473359
9223372036854775807,Chopera,351000,100,4,1,Second hand / Good state,0,0,0,0,1,440569,4472371
9223372036854775807,Recoletos,591000,75,2,2,Second hand / Good state,0,0,0,0,1,442205,4475209
9223372036854775807,San Fermín,253000,100,3,2,Second hand / Good state,0,0,0,1,1,441580,4468842
9223372036854775807,Lavapiés-Embajadores,487000,105,2,2,Second hand / Needs reformation,0,0,0,0,1,439875,4473571
6718933102469853335,Lavapiés-Embajadores,296000,65,2,2,Second hand / Good state,0,0,0,0,0,440338,4473881
9223372036854775807,Bellas Vistas,159000,50,2,1,Second hand / Needs reformation,0,0,0,0,0,440142,4478131
9223372036854775807,Pueblo Nuevo,167000,70,3,1,Second hand / Good state,0,0,0,0,0,445734,4476073
5359532707699860028,Los Ángeles,165000,75,3,1,Second hand / Good state,0,0,0,0,0,441015,4466989
8614704125576275277,Moscardó,102000,45,2,1,Second hand / Good state,0,0,0,0,0,440136,4470949
9223372036854775807,Cuzco-Castillejos,304000,75,1,1,Second hand / Good state,0,0,0,0,1,440859,4478796
9223372036854775807,El Viso,695000,105,2,2,Second hand / Good state,0,0,0,0,1,442248,4476958
9223372036854775807,Palacio,289000,90,2,1,Second hand / Good state,0,0,0,0,0,439696,4473759
9223372036854775807,Berruguete,51000,35,2,1,Second hand / Needs reformation,0,0,0,0,0,439702,4478834
9223372036854775807,El Viso,941000,145,2,2,Second hand / Good state,0,0,0,0,1,441502,4477938
2130431594003552486,Concepción,319000,85,3,3,Second hand / Good state,0,0,0,0,1,444192,4476116
9223372036854775807,Trafalgar,815000,155,4,2,Second hand / Good state,0,0,0,0,1,440600,4476565
7933326704927096945,Palacio,443000,90,3,1,Second hand / Good state,0,0,0,0,1,439632,4473518
8236240050655737067,Quintana,239000,75,3,1,Second hand / Needs reformation,0,0,0,0,1,444432,4476102
6632240012461512460,San Isidro,119000,65,3,1,Second hand / Good state,0,0,0,0,1,437637,4472211
9223372036854775807,Bellas Vistas,204000,55,3,1,Second hand / Good state,0,0,0,0,0,440230,4478025
9223372036854775807,Ventas,180000,75,3,1,Second hand / Good state,0,0,0,0,1,444410,4474811
9223372036854775807,Vista Alegre,108000,55,2,1,Second hand / Good state,0,0,0,0,0,437283,4471424
9223372036854775807,San Isidro,145000,65,2,1,Second hand / Good state,0,0,0,0,0,437779,4471907
7998417671677537431,San Diego,102000,45,2,1,Second hand / Good state,0,0,0,0,0,443181,4470628
9223372036854775807,Orcasitas,150000,100,4,2,Second hand / Good state,0,0,0,0,1,439540,4469079
1287923295422172206,Puerta del Ángel,125000,75,2,1,Second hand / Good state,0,0,0,0,0,437219,4473066
9223372036854775807,Nueva España,1874000,195,4,3,Second hand / Good state,0,1,0,1,1,442261,4479046
9223372036854775807,Chueca-Justicia,427000,90,2,2,Second hand / Good state,0,0,0,0,0,440759,4474827
4132294428827517538,Castilla,583000,115,3,2,Second hand / Good state,0,0,0,0,1,441749,4480019
9223372036854775807,Comillas,151000,75,3,1,Second hand / Needs reformation,0,0,0,0,0,439594,4471815
9223372036854775807,Rosas,311000,105,3,2,Second hand / Needs reformation,0,0,0,0,1,448198,4475184
4050010587542483346,Delicias,335000,80,2,1,Second hand / Good state,0,0,0,0,1,441019,4471960
2676589595571306875,Guindalera,184000,25,1,1,Second hand / Good state,0,0,0,0,0,442778,4476466
9223372036854775807,Trafalgar,225000,30,1,1,Second hand / Needs reformation,0,0,0,0,0,440406,4476029
672309013580091703,Pilar,195000,60,2,1,Second hand / Good state,0,0,0,0,1,439713,4480562
9223372036854775807,Pueblo Nuevo,184000,65,2,1,Second hand / Good state,0,0,0,0,0,445662,4475378
1076504963310636891,Gaztambide,934000,215,3,3,Second hand / Good state,0,0,0,0,1,439383,4476391
9223372036854775807,Valdeacederas,203000,45,1,1,New development,0,0,0,0,1,440625,4479703
1676031646855889904,Numancia,68000,40,1,1,Second hand / Unknown,0,0,0,0,0,443437,4472333
1340769962616564266,Aravaca,584000,145,4,3,New development,0,0,1,1,1,433914,4478886
7978180114331050910,Lavapiés-Embajadores,341000,45,1,1,Second hand / Good state,0,0,0,0,0,440630,4473408
1756689782449712207,Ventas,148000,60,3,1,Second hand / Needs reformation,0,0,0,0,1,444655,4475292
9223372036854775807,Lavapiés-Embajadores,434000,90,3,2,Second hand / Good state,0,0,0,0,0,440276,4473499
9223372036854775807,San Pascual,221000,100,3,2,Second hand / Good state,0,0,1,0,0,445304,4477608
3614837893290880323,Ciudad Jardín,310000,70,2,1,Second hand / Good state,0,0,0,0,0,443230,4477648
9223372036854775807,Canillas,270000,90,3,2,Second hand / Needs reformation,0,0,0,0,1,445204,4479492
9223372036854775807,San Diego,45000,40,2,1,Second hand / Good state,0,0,0,0,0,443680,4471528
371747662483412228,Opañel,152000,70,3,1,Second hand / Good state,0,0,0,0,1,438881,4471815
7658238806965541654,Las Tablas,427000,95,2,2,Second hand / Good state,0,0,0,1,1,443007,4483445
7825438632884240194,Puerta Bonita,245000,85,3,1,Second hand / Good state,0,0,0,0,0,436762,4469858
7511120085154991394,Ventilla-Almenara,516000,150,3,2,Second hand / Good state,0,0,0,0,1,441670,4480582
8121022552882282412,Numancia,343000,175,3,1,Second hand / Good state,0,0,0,0,0,444079,4471727
6756718367200183739,Castilla,846000,160,4,3,Second hand / Good state,0,0,0,1,1,442568,4480475
4128873591217154073,Ventilla-Almenara,84000,30,1,1,Second hand / Unknown,0,0,0,0,0,440982,4479827
9223372036854775807,Los Ángeles,234000,115,3,2,Second hand / Good state,0,0,0,0,1,440402,4467184
7687610191048343846,Palomeras sureste,329000,110,3,2,Second hand / Good state,0,0,0,1,1,446395,4470363
424087129170425132,Canillas,284000,100,3,1,Second hand / Good state,0,0,0,0,1,444666,4479289
7615503288596018769,Canillas,167000,60,1,1,Second hand / Needs reformation,0,0,0,0,1,446691,4479689
9223372036854775807,Lucero,203000,85,2,1,Second hand / Needs reformation,0,0,0,0,1,436028,4473069
9223372036854775807,Montecarmelo,435000,95,2,2,Second hand / Good state,0,0,0,1,1,441008,4483961
7341151049846424499,Pueblo Nuevo,646000,175,4,2,Second hand / Good state,0,1,0,1,1,446838,4474284
9223372036854775807,San Fermín,138000,80,3,1,Second hand / Good state,0,0,0,0,0,441233,4469334
9223372036854775807,Ventas,191000,80,2,1,Second hand / Good state,0,0,0,0,0,445053,4475563
9223372036854775807,Niño Jesús,594000,130,3,2,Second hand / Good state,0,0,0,0,1,442940,4474020
2729062116749908719,Lista,876000,135,4,3,Second hand / Good state,0,0,0,0,1,442813,4476135
4042021987236689172,Castellana,733000,95,2,2,Second hand / Good state,0,0,0,0,1,442254,4476264
8596066707881500999,Portazgo,227000,125,4,2,Second hand / Good state,0,0,0,0,1,444921,4470594
7256967701993533898,Guindalera,434000,85,2,2,Second hand / Good state,0,0,0,1,1,443017,4476093
9223372036854775807,San Diego,178000,90,2,2,Second hand / Good state,0,0,1,0,0,443316,4471338
1439054559070490538,Almagro,967000,140,3,2,Second hand / Good state,0,0,0,0,1,441035,4475459
4714329067860182321,Trafalgar,905000,205,5,2,Second hand / Needs reformation,0,0,0,0,1,440244,4475886
7045016470236711152,Valdemarín,1090000,240,4,4,Second hand / Good state,0,0,0,1,1,433945,4480072
1022488303396917856,Aluche,125000,80,3,1,Second hand / Needs reformation,0,0,0,0,1,435336,4471550
7019372727763695809,Vista Alegre,156000,80,3,1,Second hand / Good state,0,0,0,0,0,436338,4469870
9223372036854775807,Encinar de los Reyes,547000,145,4,3,Second hand / Good state,0,0,0,1,1,445635,4483542
9223372036854775807,Pueblo Nuevo,130000,60,2,1,Second hand / Good state,0,0,0,0,0,445733,4475386
9223372036854775807,Valdebebas - Valdefuentes,642000,380,5,3,Second hand / Good state,0,0,0,0,0,446384,4481495
9223372036854775807,Palos de Moguer,362000,90,2,2,Second hand / Good state,0,0,0,0,1,441114,4473106
9223372036854775807,Hellín,115000,55,2,1,Second hand / Good state,0,0,0,0,0,447664,4475644
9208999278568620372,Guindalera,259000,60,1,1,Second hand / Good state,0,0,0,0,1,443399,4476235
7989933902658811857,Numancia,148000,60,1,1,Second hand / Good state,0,0,0,0,1,443809,4472865
6712495951322302915,Canillejas,188000,95,3,2,Second hand / Good state,0,0,0,0,0,448453,4476550
9223372036854775807,Berruguete,169000,65,2,1,Second hand / Good state,0,0,0,0,0,440159,4479000
9223372036854775807,Bernabéu-Hispanoamérica,2004000,310,6,3,Second hand / Good state,0,0,0,0,1,441487,4478545
798879223461569988,Media Legua,283000,105,3,2,Second hand / Good state,0,0,0,0,1,444469,4473686
5194976899931830456,Águilas,153000,80,3,1,Second hand / Needs reformation,0,0,0,0,1,434888,4469839
9223372036854775807,Aravaca,501000,105,3,2,Second hand / Good state,0,0,0,1,1,433972,4478054
9223372036854775807,Lavapiés-Embajadores,266000,50,2,1,Second hand / Needs reformation,0,0,0,0,0,440637,4473390
6873389911856888615,Simancas,77000,55,2,1,Second hand / Unknown,0,0,0,0,0,446630,4475576
9223372036854775807,Chopera,245000,60,3,1,Second hand / Good state,0,0,0,0,1,440695,4471933
5645263990963040345,Palomeras sureste,109000,65,2,1,Second hand / Good state,0,0,0,0,0,445838,4470861
9223372036854775807,Puerta Bonita,159000,55,3,1,Second hand / Good state,0,0,0,0,0,437852,4470343
9223372036854775807,Lavapiés-Embajadores,463000,120,3,3,Second hand / Good state,0,0,0,0,1,439926,4473607
9223372036854775807,Palacio,203000,60,2,1,Second hand / Needs reformation,0,0,0,0,0,439548,4473603
758891773208134956,San Isidro,115000,75,1,1,Second hand / Good state,0,0,0,0,0,437479,4471975
9223372036854775807,Berruguete,407000,140,3,2,Second hand / Good state,0,1,0,0,1,440507,4479148
1244810998586708726,Jerónimos,3875000,345,3,3,Second hand / Good state,0,0,0,0,1,441466,4474397
6066248060712523527,Puerta Bonita,116000,60,3,1,Second hand / Good state,0,0,0,0,0,437757,4470618
159899661347451707,Amposta,128000,60,2,1,Second hand / Good state,0,0,0,0,0,447121,4475323
4659447122940332853,Aravaca,454000,90,2,2,Second hand / Good state,0,0,0,1,1,433547,4477597
1903285432291359509,Legazpi,599000,125,2,2,Second hand / Good state,0,1,0,1,1,441384,4471519
9223372036854775807,Comillas,270000,105,2,1,Second hand / Good state,0,0,0,0,1,439857,4471764
9223372036854775807,Conde Orgaz-Piovera,788000,160,3,2,Second hand / Good state,0,0,0,1,1,446396,4479105
8418766107071942211,Numancia,105000,40,3,1,Second hand / Needs reformation,0,0,0,0,1,443526,4472472
6565760058306837489,Lucero,117000,55,2,1,Second hand / Needs reformation,0,0,0,0,0,436581,4472630
9223372036854775807,Arapiles,904000,150,3,2,Second hand / Good state,0,0,0,0,1,440017,4475951
9223372036854775807,Recoletos,858000,165,4,3,Second hand / Good state,0,0,0,0,1,442051,4475477
9223372036854775807,San Cristóbal,76000,55,2,1,Second hand / Needs reformation,0,0,0,0,0,441560,4466210
9223372036854775807,San Andrés,169000,95,3,1,Second hand / Good state,0,0,0,1,0,439848,4466458
6136049487893315174,Portazgo,139000,75,3,1,Second hand / Good state,0,0,0,0,0,444745,4471396
9223372036854775807,Ventas,148000,55,3,1,Second hand / Good state,0,0,0,0,0,444638,4475502
5746632201079891295,Mirasierra,609000,130,3,2,Second hand / Good state,0,0,0,1,1,439863,4483355
7536481463080137972,Berruguete,210000,100,3,2,Second hand / Unknown,0,0,1,0,0,440232,4478970
4221949652970682981,Palos de Moguer,451000,125,3,2,Second hand / Good state,0,0,0,0,1,441273,4472695
4407228528950281847,Lavapiés-Embajadores,269000,50,1,1,Second hand / Good state,0,0,0,0,1,440416,4473100
9223372036854775807,Delicias,193000,45,0,1,Second hand / Good state,1,0,0,1,1,440998,4472305
7391928437330506068,Los Ángeles,158000,65,1,1,Second hand / Good state,0,0,0,1,1,440791,4466776
9223372036854775807,Malasaña-Universidad,177000,25,0,1,Second hand / Needs reformation,1,0,0,0,1,440407,4474754
9223372036854775807,Numancia,264000,85,3,2,Second hand / Good state,0,0,0,0,1,444041,4472455
9223372036854775807,Vista Alegre,171000,85,3,1,Second hand / Good state,0,0,0,0,0,436663,4470585
1567721000878456629,Recoletos,970000,150,3,2,Second hand / Needs reformation,0,0,0,0,1,442144,4475579
